DateTime,AirTemp,Pressure,WindSpeed,PowerGen
2021-12-11 00:00:00,-1.339,0.992659,4.778,3.66304
2021-12-11 01:00:00,-1.444,0.992718,5.917,9.00763
2021-12-11 02:00:00,-1.767,0.992788,7.376,19.7645
2021-12-11 03:00:00,-1.27,0.992795,8.055,25.6041
2021-12-11 04:00:00,-1.275,0.992676,8.836,33.605
2021-12-11 05:00:00,-1.214,0.992291,9.17,37.0433
2021-12-11 06:00:00,-1.123,0.992377,9.313,38.1789
2021-12-11 07:00:00,-0.871,0.992357,9.508,40.0802
2021-12-11 08:00:00,-0.749,0.992352,10.325,49.2748
2021-12-11 09:00:00,-0.362,0.992293,11.044,56.1961
2021-12-11 10:00:00,0.011,0.992292,11.29,57.8488
2021-12-11 11:00:00,0.393,0.992523,11.597,59.039
2021-12-11 12:00:00,0.28,0.992494,11.992,59.9995
2021-12-11 13:00:00,-0.132,0.992518,12.428,60.3376
2021-12-11 14:00:00,0.358,0.992165,12.34,60.2081
2021-12-11 15:00:00,2.199,0.99217,10.926,54.748
2021-12-11 16:00:00,3.642,0.992235,9.499,39.327
2021-12-11 17:00:00,4.691,0.991259,9.091,35.5712
2021-12-11 18:00:00,5.786,0.990719,8.504,29.0997
2021-12-11 19:00:00,6.444,0.99003,7.926,23.6241
2021-12-11 20:00:00,6.269,0.989338,8.099,25.2449
2021-12-11 21:00:00,5.152,0.989033,8.591,29.9735
2021-12-11 22:00:00,3.044,0.988653,10.281,48.0258
2021-12-11 23:00:00,2.099,0.98839,10.823,53.6882
2021-12-12 00:00:00,2.391,0.987646,11.699,58.5842
2021-12-12 01:00:00,2.673,0.986957,11.823,58.8021
2021-12-12 02:00:00,2.793,0.986419,11.525,57.9811
2021-12-12 03:00:00,3.263,0.985869,11.208,56.2759
2021-12-12 04:00:00,3.612,0.985188,11.907,58.6944
2021-12-12 05:00:00,3.954,0.984379,12.307,58.9604
2021-12-12 06:00:00,4.283,0.983737,12.203,58.8457
2021-12-12 07:00:00,5.057,0.982858,12.815,58.6359
2021-12-12 08:00:00,4.404,0.982453,12.186,58.7406
2021-12-12 09:00:00,4.677,0.981891,9.118,35.5485
2021-12-12 10:00:00,5.36,0.981421,7.393,19.2162
2021-12-12 11:00:00,5.884,0.981559,5.421,6.12573
2021-12-12 12:00:00,5.8,0.981726,4.825,3.59941
2021-12-12 13:00:00,6.061,0.981797,6.848,13.958
2021-12-12 14:00:00,6.311,0.981861,6.274,10.6483
2021-12-12 15:00:00,6.703,0.982004,6.34,11.1537
2021-12-12 16:00:00,7.322,0.982025,5.792,8.27601
2021-12-12 17:00:00,8.127,0.981837,4.397,2.40972
2021-12-12 18:00:00,8.941,0.981665,3.575,0
2021-12-12 19:00:00,9.646,0.981626,2.89,0
2021-12-12 20:00:00,10.072,0.981658,1.855,0
2021-12-12 21:00:00,10.106,0.981445,2.632,0
2021-12-12 22:00:00,9.876,0.981458,2.331,0
2021-12-12 23:00:00,9.4,0.981652,1.783,0
2021-12-13 00:00:00,9.322,0.981912,1.456,0
2021-12-13 01:00:00,9.274,0.982066,2.023,0
2021-12-13 02:00:00,9.379,0.982012,3.072,0
2021-12-13 03:00:00,9.471,0.981861,2.98,0
2021-12-13 04:00:00,9.585,0.981546,3.396,0
2021-12-13 05:00:00,9.52,0.981299,4.542,2.79738
2021-12-13 06:00:00,9.305,0.981259,4.272,2.05469
2021-12-13 07:00:00,9.277,0.981306,5.347,5.76558
2021-12-13 08:00:00,9.55,0.981254,5.728,7.86471
2021-12-13 09:00:00,9.572,0.981142,5.996,9.24081
2021-12-13 10:00:00,9.287,0.981172,6.058,9.67283
2021-12-13 11:00:00,9.559,0.981307,5.668,7.5372
2021-12-13 12:00:00,10.093,0.981168,6.144,10.2622
2021-12-13 13:00:00,10.448,0.98119,5.91,8.72499
2021-12-13 14:00:00,10.567,0.980936,4.304,2.13173
2021-12-13 15:00:00,11.034,0.980846,5.112,4.77328
2021-12-13 16:00:00,12.117,0.980704,5.879,8.53743
2021-12-13 17:00:00,13.24,0.980299,6.257,10.761
2021-12-13 18:00:00,15.126,0.979883,5.576,6.86612
2021-12-13 19:00:00,16.266,0.979504,4.981,4.13144
2021-12-13 20:00:00,16.561,0.979284,4.602,2.84258
2021-12-13 21:00:00,16.214,0.979093,4.247,1.81219
2021-12-13 22:00:00,15.673,0.979001,5.352,5.63154
2021-12-13 23:00:00,15.124,0.979294,5.653,7.23446
2021-12-14 00:00:00,14.801,0.979437,7.999,23.3571
2021-12-14 01:00:00,14.437,0.979628,4.991,4.20153
2021-12-14 02:00:00,14.787,0.979654,4.151,1.67762
2021-12-14 03:00:00,14.628,0.980002,5.491,5.92581
2021-12-14 04:00:00,14.778,0.980208,8.071,24.0283
2021-12-14 05:00:00,14.444,0.980238,6.719,13.1584
2021-12-14 06:00:00,13.755,0.980492,6.451,11.5217
2021-12-14 07:00:00,13.007,0.980915,5.989,8.66675
2021-12-14 08:00:00,11.217,0.98127,5.924,8.77928
2021-12-14 09:00:00,9.724,0.981598,5.766,8.07697
2021-12-14 10:00:00,9.868,0.982092,6.125,10.1056
2021-12-14 11:00:00,9.705,0.982731,6.746,13.7362
2021-12-14 12:00:00,9.461,0.983374,7.256,17.9097
2021-12-14 13:00:00,8.981,0.984029,7.47,19.6959
2021-12-14 14:00:00,8.222,0.984755,7.751,21.9157
2021-12-14 15:00:00,7.615,0.985492,7.71,21.6591
2021-12-14 16:00:00,7.847,0.985988,7.622,20.9818
2021-12-14 17:00:00,7.965,0.986363,8.058,24.7165
2021-12-14 18:00:00,7.922,0.986869,7.768,22.1409
2021-12-14 19:00:00,8.136,0.987473,7.825,22.6042
2021-12-14 20:00:00,7.729,0.987884,8.338,27.4446
2021-12-14 21:00:00,7.525,0.988217,8.428,28.273
2021-12-14 22:00:00,6.585,0.988807,8.694,31.1091
2021-12-14 23:00:00,5.387,0.9897,8.276,27.1613
2021-12-15 00:00:00,4.408,0.990371,8.855,33.1855
2021-12-15 01:00:00,3.603,0.991084,8.1,25.6832
2021-12-15 02:00:00,2.502,0.991758,10.057,46.3463
2021-12-15 03:00:00,1.652,0.992144,9.466,39.4482
2021-12-15 04:00:00,0.969,0.992551,8.936,34.1324
2021-12-15 05:00:00,0.171,0.992589,9.444,38.8531
2021-12-15 06:00:00,-0.543,0.992694,9.654,41.4749
2021-12-15 07:00:00,-0.95,0.992836,9.69,41.9599
2021-12-15 08:00:00,-1.232,0.993369,8.444,28.7944
2021-12-15 09:00:00,-1.645,0.993633,7.61,21.2497
2021-12-15 10:00:00,-2.004,0.993858,7.74,22.3119
2021-12-15 11:00:00,-1.934,0.994128,8.017,24.949
2021-12-15 12:00:00,-1.819,0.994349,6.962,15.9333
2021-12-15 13:00:00,-1.742,0.99464,6.82,14.7239
2021-12-15 14:00:00,-1.613,0.994975,6.899,15.3206
2021-12-15 15:00:00,-0.678,0.995206,5.487,6.52489
2021-12-15 16:00:00,0.906,0.995212,4.862,3.83849
2021-12-15 17:00:00,2.587,0.994738,4.866,3.89773
2021-12-15 18:00:00,4.071,0.994436,4.8,3.64445
2021-12-15 19:00:00,5.217,0.994165,4.69,3.17635
2021-12-15 20:00:00,5.973,0.993891,4.578,2.83233
2021-12-15 21:00:00,6.242,0.993545,4.788,3.5268
2021-12-15 22:00:00,5.245,0.99325,5.31,5.7759
2021-12-15 23:00:00,2.044,0.99323,7.634,21.7168
2021-12-16 00:00:00,1.109,0.993142,10.13,47.3079
2021-12-16 01:00:00,0.537,0.993015,10.904,54.1767
2021-12-16 02:00:00,0.167,0.992969,11.06,55.5798
2021-12-16 03:00:00,-0.073,0.992821,10.957,55.4518
2021-12-16 04:00:00,-0.337,0.992372,10.65,52.8927
2021-12-16 05:00:00,-0.663,0.991782,10.214,48.3554
2021-12-16 06:00:00,-0.606,0.99149,8.896,34.1481
2021-12-16 07:00:00,-0.806,0.99135,6.348,11.7942
2021-12-16 08:00:00,-0.761,0.991148,5.084,4.88849
2021-12-16 09:00:00,-0.86,0.990964,4.678,3.28233
2021-12-16 10:00:00,-0.858,0.990953,4.687,3.14668
2021-12-16 11:00:00,-0.83,0.990887,5.572,6.7153
2021-12-16 12:00:00,-1.178,0.990681,5.69,7.46329
2021-12-16 13:00:00,-0.944,0.990566,5.83,8.29167
2021-12-16 14:00:00,0.061,0.990249,6.083,9.61355
2021-12-16 15:00:00,2.995,0.990201,4.722,3.40002
2021-12-16 16:00:00,5.01,0.989715,2.921,0
2021-12-16 17:00:00,7.055,0.988983,3.713,0.806306
2021-12-16 18:00:00,8.662,0.988203,4.399,2.40705
2021-12-16 19:00:00,9.611,0.987481,4.418,2.45595
2021-12-16 20:00:00,9.784,0.98694,4.583,2.90363
2021-12-16 21:00:00,9.065,0.986183,4.71,3.22842
2021-12-16 22:00:00,7.498,0.98567,6.072,9.41159
2021-12-16 23:00:00,6.371,0.98524,7.303,18.457
2021-12-17 00:00:00,6.064,0.984943,8.168,25.845
2021-12-17 01:00:00,6.113,0.984482,8.494,28.8613
2021-12-17 02:00:00,5.978,0.984177,8.91,33.2909
2021-12-17 03:00:00,5.444,0.983909,8.82,32.3173
2021-12-17 04:00:00,5.83,0.983296,9.415,37.8208
2021-12-17 05:00:00,5.928,0.982559,10.018,44.5514
2021-12-17 06:00:00,6.073,0.982073,10.492,49.3372
2021-12-17 07:00:00,5.921,0.981773,11.747,57.6403
2021-12-17 08:00:00,5.953,0.981494,11.172,55.256
2021-12-17 09:00:00,5.52,0.981074,10.327,47.6418
2021-12-17 10:00:00,5.713,0.980605,10.162,46.1312
2021-12-17 11:00:00,4.974,0.979964,8.18,25.8745
2021-12-17 12:00:00,4.354,0.979375,8.267,26.8063
2021-12-17 13:00:00,4.743,0.978483,5.922,8.42546
2021-12-17 14:00:00,4.898,0.977748,4.2,1.85889
2021-12-17 15:00:00,5.458,0.977259,5.176,5.09473
2021-12-17 16:00:00,5.588,0.976584,4.791,3.56184
2021-12-17 17:00:00,6.055,0.975379,4.285,2.09419
2021-12-17 18:00:00,6.728,0.974413,4.645,3.07096
2021-12-17 19:00:00,7.299,0.973496,4.605,2.96326
2021-12-17 20:00:00,7.414,0.972764,4.373,2.32267
2021-12-17 21:00:00,7.344,0.972395,4.261,1.90358
2021-12-17 22:00:00,7.114,0.972181,3.98,1.27435
2021-12-17 23:00:00,6.058,0.972244,4.835,3.72023
2021-12-18 00:00:00,6.481,0.972179,5.828,8.34578
2021-12-18 01:00:00,6.457,0.97202,6.064,9.44772
2021-12-18 02:00:00,5.404,0.971947,6.174,10.5096
2021-12-18 03:00:00,4.485,0.971968,6.514,12.1088
2021-12-18 04:00:00,3.072,0.971692,6.588,12.7513
2021-12-18 05:00:00,2.562,0.971235,6.821,14.4879
2021-12-18 06:00:00,2.344,0.970891,6.912,15.2842
2021-12-18 07:00:00,1.583,0.970962,5.503,6.43922
2021-12-18 08:00:00,2.054,0.971519,2.937,0
2021-12-18 09:00:00,2.149,0.971635,2.89,0
2021-12-18 10:00:00,2.377,0.97176,2.516,0
2021-12-18 11:00:00,2.646,0.971894,2.208,0
2021-12-18 12:00:00,2.827,0.972072,1.644,0
2021-12-18 13:00:00,2.997,0.972481,1.99,0
2021-12-18 14:00:00,3.056,0.97281,4.054,1.49105
2021-12-18 15:00:00,2.217,0.973468,5.318,5.38412
2021-12-18 16:00:00,3.03,0.973919,5.393,6.00839
2021-12-18 17:00:00,4.632,0.974166,6.233,10.8776
2021-12-18 18:00:00,5.932,0.974477,7.519,20.0244
2021-12-18 19:00:00,6.712,0.974883,8.085,24.6684
2021-12-18 20:00:00,6.432,0.975373,8.805,31.765
2021-12-18 21:00:00,5.895,0.975894,8.382,27.6301
2021-12-18 22:00:00,4.959,0.976533,8.951,33.6438
2021-12-18 23:00:00,3.479,0.977459,9.986,44.3091
2021-12-19 00:00:00,2.216,0.978203,8.652,30.6469
2021-12-19 01:00:00,1.586,0.978831,9.62,40.4247
2021-12-19 02:00:00,1.143,0.979441,9.893,43.6511
2021-12-19 03:00:00,0.57,0.97998,9.951,44.4515
2021-12-19 04:00:00,-0.101,0.980374,9.06,35.496
2021-12-19 05:00:00,-0.602,0.980628,8.854,33.3515
2021-12-19 06:00:00,-0.821,0.981043,8.566,30.2375
2021-12-19 07:00:00,-1.024,0.981623,8.71,31.9
2021-12-19 08:00:00,-1.365,0.982257,7.446,20.1631
2021-12-19 09:00:00,-1.695,0.982769,7.509,20.7395
2021-12-19 10:00:00,-1.919,0.983299,6.794,14.6479
2021-12-19 11:00:00,-2.126,0.983933,6.184,10.9709
2021-12-19 12:00:00,-2.281,0.984507,5.818,8.67309
2021-12-19 13:00:00,-2.28,0.985071,6.246,11.3663
2021-12-19 14:00:00,-1.981,0.985639,5.621,7.59657
2021-12-19 15:00:00,-0.834,0.986241,3.834,1.09333
2021-12-19 16:00:00,0.501,0.986532,3.018,0
2021-12-19 17:00:00,1.775,0.98642,2.919,0
2021-12-19 18:00:00,2.746,0.986282,3.023,0
2021-12-19 19:00:00,3.566,0.986084,2.677,0
2021-12-19 20:00:00,4.193,0.985958,2.515,0
2021-12-19 21:00:00,4.286,0.985777,3.255,0
2021-12-19 22:00:00,3.594,0.985662,3.081,0
2021-12-19 23:00:00,0.596,0.9857,2.58,0
2021-12-20 00:00:00,-0.316,0.985809,1.786,0
2021-12-20 01:00:00,-0.781,0.985912,1.491,0
2021-12-20 02:00:00,-1.124,0.986033,2.622,0
2021-12-20 03:00:00,-1.423,0.986262,3.379,0
2021-12-20 04:00:00,-1.451,0.986303,3.679,0.753525
2021-12-20 05:00:00,-1.379,0.986172,4.199,1.9208
2021-12-20 06:00:00,-1.268,0.986219,5.6,7.41448
2021-12-20 07:00:00,-1.502,0.986402,5.907,9.09138
2021-12-20 08:00:00,-1.656,0.986515,6.075,10.0752
2021-12-20 09:00:00,-1.815,0.986563,4.708,3.41774
2021-12-20 10:00:00,-1.697,0.986491,3.51,0
2021-12-20 11:00:00,-1.828,0.986629,3.135,0
2021-12-20 12:00:00,-1.945,0.986637,2.742,0
2021-12-20 13:00:00,-2.089,0.986705,2.919,0
2021-12-20 14:00:00,-1.415,0.986752,2.893,0
2021-12-20 15:00:00,0.831,0.986849,2.439,0
2021-12-20 16:00:00,2.888,0.986686,1.858,0
2021-12-20 17:00:00,4.639,0.986274,2.062,0
2021-12-20 18:00:00,6.355,0.985939,2.576,0
2021-12-20 19:00:00,7.71,0.985677,2.83,0
2021-12-20 20:00:00,8.778,0.985427,2.773,0
2021-12-20 21:00:00,9.265,0.985167,2.768,0
2021-12-20 22:00:00,7.484,0.985013,2.759,0
2021-12-20 23:00:00,3.811,0.985146,2.096,0
2021-12-21 00:00:00,2.31,0.985253,1.516,0
2021-12-21 01:00:00,1.348,0.985445,1.099,0
2021-12-21 02:00:00,0.7,0.985564,1.361,0
2021-12-21 03:00:00,0.196,0.985549,1.285,0
2021-12-21 04:00:00,0.108,0.985451,0.648,0
2021-12-21 05:00:00,-0.089,0.985227,0.494,0
2021-12-21 06:00:00,-0.188,0.985146,0.925,0
2021-12-21 07:00:00,-0.243,0.985198,1.982,0
2021-12-21 08:00:00,-0.087,0.985191,2.46,0
2021-12-21 09:00:00,0.039,0.985174,2.888,0
2021-12-21 10:00:00,-0.059,0.985214,3.465,0
2021-12-21 11:00:00,-0.078,0.985376,3.674,0.717071
2021-12-21 12:00:00,0.059,0.985442,3.878,1.18689
2021-12-21 13:00:00,-0.228,0.98555,4.311,2.23734
2021-12-21 14:00:00,0.689,0.985726,4.273,2.12179
2021-12-21 15:00:00,3.279,0.985833,3.944,1.31119
2021-12-21 16:00:00,5.936,0.985754,2.762,0
2021-12-21 17:00:00,8.142,0.985392,2.413,0
2021-12-21 18:00:00,9.906,0.984972,2.193,0
2021-12-21 19:00:00,11.233,0.984634,2.587,0
2021-12-21 20:00:00,12.311,0.984362,2.964,0
2021-12-21 21:00:00,12.983,0.984026,3.163,0
2021-12-21 22:00:00,11.476,0.983768,4.055,1.44691
2021-12-21 23:00:00,8.118,0.98381,6.415,11.4672
2021-12-22 00:00:00,6.982,0.983861,6.037,9.46997
2021-12-22 01:00:00,6.585,0.983956,6.757,13.3435
2021-12-22 02:00:00,7.062,0.984057,8.664,29.4369
2021-12-22 03:00:00,6.489,0.984149,8.3,26.254
2021-12-22 04:00:00,6.525,0.984066,8.594,28.7474
2021-12-22 05:00:00,6.887,0.983839,8.712,30.5546
2021-12-22 06:00:00,7.026,0.983672,8.529,28.8646
2021-12-22 07:00:00,7.053,0.983822,8.08,24.2145
2021-12-22 08:00:00,7.392,0.984195,7.49,19.3558
2021-12-22 09:00:00,7.585,0.984186,7.47,19.5743
2021-12-22 10:00:00,7.406,0.984154,7.404,19.1855
2021-12-22 11:00:00,7.437,0.984071,7.805,22.3645
2021-12-22 12:00:00,7.681,0.984125,7.747,21.9032
2021-12-22 13:00:00,7.363,0.984256,7.793,22.3099
2021-12-22 14:00:00,7.497,0.984261,7.22,17.6991
2021-12-22 15:00:00,7.543,0.98431,7.63,20.9813
2021-12-22 16:00:00,7.885,0.984281,6.8,14.1741
2021-12-22 17:00:00,9.211,0.983924,4.95,4.11775
2021-12-22 18:00:00,11.476,0.983546,4.572,2.86108
2021-12-22 19:00:00,13.327,0.983054,6.655,12.5181
2021-12-22 20:00:00,13.677,0.982375,7.778,21.6024
2021-12-22 21:00:00,13.975,0.981938,8.565,28.5218
2021-12-22 22:00:00,12.956,0.981664,7.835,22.1797
2021-12-22 23:00:00,10.838,0.981537,9.336,36.3738
2021-12-23 00:00:00,9.6,0.981285,10.614,50.0849
2021-12-23 01:00:00,9.012,0.981291,11.471,56.3006
2021-12-23 02:00:00,9.006,0.981102,12.599,57.712
2021-12-23 03:00:00,8.376,0.981015,13.285,57.836
2021-12-23 04:00:00,7.891,0.980945,13.283,57.9317
2021-12-23 05:00:00,7.859,0.980715,12.85,57.9247
2021-12-23 06:00:00,7.135,0.980568,13.117,58.0656
2021-12-23 07:00:00,6.934,0.980446,13.632,58.1001
2021-12-23 08:00:00,6.582,0.980317,13.712,58.1655
2021-12-23 09:00:00,6.009,0.980036,14.138,58.2682
2021-12-23 10:00:00,5.676,0.979742,14.334,58.3203
2021-12-23 11:00:00,5.705,0.979532,14.55,58.3017
2021-12-23 12:00:00,5.662,0.97923,14.533,58.2927
2021-12-23 13:00:00,5.813,0.978919,13.937,58.2427
2021-12-23 14:00:00,5.544,0.978559,14.133,58.2775
2021-12-23 15:00:00,6.888,0.978237,15.075,57.9787
2021-12-23 16:00:00,7.898,0.97755,13.733,57.7297
2021-12-23 17:00:00,9.234,0.976517,14.299,57.3959
2021-12-23 18:00:00,10.098,0.975775,14.501,57.1773
2021-12-23 19:00:00,11.115,0.97468,14.022,56.9088
2021-12-23 20:00:00,11.293,0.973636,13.678,56.8123
2021-12-23 21:00:00,10.994,0.972625,14.412,56.813
2021-12-23 22:00:00,10.467,0.97162,16.303,56.8598
2021-12-23 23:00:00,10.437,0.970622,18.024,56.8074
2021-12-24 00:00:00,10.729,0.969499,18.591,56.6833
2021-12-24 01:00:00,10.436,0.968115,18.95,56.6609
2021-12-24 02:00:00,10.638,0.966872,19.394,56.5479
2021-12-24 03:00:00,10.555,0.96625,19.725,56.528
2021-12-24 04:00:00,10.711,0.965042,18.787,56.4263
2021-12-24 05:00:00,11.172,0.964884,16.312,56.3256
2021-12-24 06:00:00,11.187,0.964995,13.871,56.3291
2021-12-24 07:00:00,11.411,0.964504,16.476,56.2561
2021-12-24 08:00:00,11.317,0.96457,11.743,55.3785
2021-12-24 09:00:00,10.812,0.964703,10.462,46.1703
2021-12-24 10:00:00,11.341,0.964899,13.109,56.293
2021-12-24 11:00:00,7.772,0.966402,14.88,57.097
2021-12-24 12:00:00,5.132,0.967671,13.409,57.7143
2021-12-24 13:00:00,4.642,0.968493,11.168,54.7831
2021-12-24 14:00:00,3.657,0.969391,10.513,49.4704
2021-12-24 15:00:00,2.971,0.970336,10.715,51.7221
2021-12-24 16:00:00,3.033,0.971191,9.588,39.5671
2021-12-24 17:00:00,2.587,0.97192,9.247,36.2948
2021-12-24 18:00:00,2.599,0.972683,9.388,37.6547
2021-12-24 19:00:00,3.449,0.973499,9.774,41.5725
2021-12-24 20:00:00,3.563,0.974361,8.891,32.9763
2021-12-24 21:00:00,3.388,0.97516,8.727,31.2213
2021-12-24 22:00:00,2.368,0.975906,8.445,28.4837
2021-12-24 23:00:00,1.427,0.976434,7.524,20.4033
2021-12-25 00:00:00,0.504,0.97715,8.172,26.1778
2021-12-25 01:00:00,-0.171,0.977888,7.512,20.4476
2021-12-25 02:00:00,-0.71,0.978567,7.706,22.0238
2021-12-25 03:00:00,-0.787,0.979077,7.685,21.88
2021-12-25 04:00:00,-1.289,0.979368,6.83,14.7909
2021-12-25 05:00:00,-1.524,0.979385,6.725,13.98
2021-12-25 06:00:00,-1.4,0.979828,5.917,9.09045
2021-12-25 07:00:00,-1.513,0.980333,5.008,4.52381
2021-12-25 08:00:00,-1.657,0.980681,4.237,2.00247
2021-12-25 09:00:00,-1.606,0.980897,5.154,5.12433
2021-12-25 10:00:00,-1.684,0.981092,5.547,7.01587
2021-12-25 11:00:00,-1.812,0.981295,4.964,4.36526
2021-12-25 12:00:00,-1.841,0.981381,4.686,3.34027
2021-12-25 13:00:00,-1.722,0.981609,4.604,3.05362
2021-12-25 14:00:00,-1.086,0.981717,4.745,3.53858
2021-12-25 15:00:00,0.489,0.981857,3.753,0.859789
2021-12-25 16:00:00,2.112,0.981798,3.912,1.16271
2021-12-25 17:00:00,3.901,0.981403,4.947,4.04399
2021-12-25 18:00:00,5.253,0.981128,6.297,11.1692
2021-12-25 19:00:00,6.212,0.98086,6.879,14.8596
2021-12-25 20:00:00,6.77,0.98076,7.297,18.2672
2021-12-25 21:00:00,6.748,0.980573,7.55,19.9442
2021-12-25 22:00:00,5.44,0.980455,8.241,25.4061
2021-12-25 23:00:00,2.429,0.980527,10.191,45.8723
2021-12-26 00:00:00,1.249,0.980671,11.08,54.6356
2021-12-26 01:00:00,-0.471,0.980792,10.967,53.8623
2021-12-26 02:00:00,-1.186,0.98105,10.647,50.8161
2021-12-26 03:00:00,-1.165,0.981148,10.506,49.4685
2021-12-26 04:00:00,-1.207,0.981348,9.524,38.7858
2021-12-26 05:00:00,-1.199,0.981226,9.447,38.6238
2021-12-26 06:00:00,-1.237,0.981379,8.995,35.0524
2021-12-26 07:00:00,-1.282,0.981665,7.969,24.4882
2021-12-26 08:00:00,-1.394,0.98177,7.89,23.742
2021-12-26 09:00:00,-1.565,0.981714,7.961,24.4058
2021-12-26 10:00:00,-1.891,0.981653,7.126,17.3832
2021-12-26 11:00:00,-2.079,0.98172,6.065,10.0475
2021-12-26 12:00:00,-2.542,0.981687,5.814,8.65009
2021-12-26 13:00:00,-2.533,0.981552,6.135,10.6203
2021-12-26 14:00:00,-1.463,0.981478,6.463,12.2402
2021-12-26 15:00:00,1.191,0.981537,5.386,6.10193
2021-12-26 16:00:00,3.113,0.98127,4.356,2.33004
2021-12-26 17:00:00,4.892,0.980668,5.431,6.2026
2021-12-26 18:00:00,6.046,0.980266,6.488,11.981
2021-12-26 19:00:00,6.753,0.979876,7.388,18.9753
2021-12-26 20:00:00,6.936,0.979657,8.255,26.4129
2021-12-26 21:00:00,6.777,0.97965,8.602,29.6941
2021-12-26 22:00:00,5.347,0.979604,8.425,28.0743
2021-12-26 23:00:00,1.78,0.98027,10.356,48.0554
2021-12-27 00:00:00,-0.17,0.980831,10.335,47.2382
2021-12-27 01:00:00,-0.708,0.981418,10.699,51.9416
2021-12-27 02:00:00,-1.051,0.981918,11.509,58.5203
2021-12-27 03:00:00,-1.452,0.982404,10.726,53.189
2021-12-27 04:00:00,-2.661,0.982744,9.658,41.7488
2021-12-27 05:00:00,-3.512,0.982759,8.454,29.4394
2021-12-27 06:00:00,-3.813,0.982911,8.122,26.2054
2021-12-27 07:00:00,-4.004,0.983365,7.751,22.4391
2021-12-27 08:00:00,-3.729,0.983904,8.349,27.6251
2021-12-27 09:00:00,-4.042,0.98441,7.59,20.8777
2021-12-27 10:00:00,-4.463,0.984904,7.916,23.5419
2021-12-27 11:00:00,-4.752,0.985595,7.162,17.2724
2021-12-27 12:00:00,-4.871,0.986131,5.374,5.94191
2021-12-27 13:00:00,-4.895,0.986541,4.115,1.72734
2021-12-27 14:00:00,-4.706,0.986889,4.591,3.09295
2021-12-27 15:00:00,-3.748,0.987308,4.947,4.3413
2021-12-27 16:00:00,-2.511,0.987415,4.767,3.62688
2021-12-27 17:00:00,-1.015,0.987159,5.241,5.54268
2021-12-27 18:00:00,0.158,0.986952,5.555,7.10435
2021-12-27 19:00:00,0.987,0.986913,5.688,7.7266
2021-12-27 20:00:00,1.469,0.986861,6.291,10.9194
2021-12-27 21:00:00,1.884,0.986819,7.148,16.5901
2021-12-27 22:00:00,1.602,0.986913,7.577,20.171
2021-12-27 23:00:00,-0.345,0.987296,9.503,39.1117
2021-12-28 00:00:00,-1.244,0.987748,10.476,50.5617
2021-12-28 01:00:00,-2.248,0.988256,10.59,52.4287
2021-12-28 02:00:00,-2.634,0.988632,10.574,52.212
2021-12-28 03:00:00,-3.209,0.989064,9.632,41.6555
2021-12-28 04:00:00,-3.512,0.989399,8.828,33.816
2021-12-28 05:00:00,-3.704,0.989384,8.318,28.0832
2021-12-28 06:00:00,-3.919,0.989494,6.937,15.5502
2021-12-28 07:00:00,-3.874,0.989649,8.579,30.4324
2021-12-28 08:00:00,-3.814,0.99009,8.56,30.8381
2021-12-28 09:00:00,-4.206,0.99046,8.598,31.243
2021-12-28 10:00:00,-4.326,0.990628,8.465,28.9531
2021-12-28 11:00:00,-4.592,0.991058,8.234,26.6016
2021-12-28 12:00:00,-5.12,0.991508,7.387,19.2905
2021-12-28 13:00:00,-5.497,0.99199,7.287,18.4012
2021-12-28 14:00:00,-5.122,0.992298,7.57,20.8135
2021-12-28 15:00:00,-3.473,0.992549,5.224,5.36867
2021-12-28 16:00:00,-1.705,0.992585,4.271,2.11822
2021-12-28 17:00:00,0.063,0.992151,5.179,5.13638
2021-12-28 18:00:00,1.498,0.991761,5.147,4.87278
2021-12-28 19:00:00,2.612,0.991634,4.6,3.03501
2021-12-28 20:00:00,3.369,0.99141,4.379,2.41356
2021-12-28 21:00:00,3.617,0.991133,4.036,1.51103
2021-12-28 22:00:00,2.53,0.991015,4.103,1.659
2021-12-28 23:00:00,-1.055,0.991196,4.773,3.67277
2021-12-29 00:00:00,-1.932,0.99122,5.185,5.35702
2021-12-29 01:00:00,-1.958,0.991162,5.182,5.30886
2021-12-29 02:00:00,-0.73,0.991066,5.209,5.39984
2021-12-29 03:00:00,-0.328,0.991039,4.805,3.6455
2021-12-29 04:00:00,-0.077,0.990756,5.208,5.38847
2021-12-29 05:00:00,-0.431,0.990231,4.544,2.9155
2021-12-29 06:00:00,-0.56,0.990013,6.279,11.4604
2021-12-29 07:00:00,-0.627,0.990193,6.063,10.1217
2021-12-29 08:00:00,-0.289,0.990087,5.812,8.62857
2021-12-29 09:00:00,-0.618,0.9901,5.798,8.36021
2021-12-29 10:00:00,0.282,0.990118,6.633,12.8469
2021-12-29 11:00:00,0.65,0.990059,7.57,20.7767
2021-12-29 12:00:00,0.996,0.9899,7.337,18.8811
2021-12-29 13:00:00,1.004,0.989854,6.986,15.9914
2021-12-29 14:00:00,1.498,0.989682,7.391,19.4515
2021-12-29 15:00:00,3.178,0.989474,6.826,14.4535
2021-12-29 16:00:00,4.92,0.988903,6.539,12.1152
2021-12-29 17:00:00,6.274,0.988132,7.156,16.5844
2021-12-29 18:00:00,7.437,0.987509,7.186,16.9273
2021-12-29 19:00:00,8.106,0.986685,6.762,13.3501
2021-12-29 20:00:00,8.505,0.985921,6.545,11.9167
